time,open,high,low,close,Up Trend,Down Trend
2025-09-08,126400,129392,123557,128838,106617.08375237667,
2025-09-15,127121,130450,125300,129838,107968.0781688849,
2025-09-22,130658,142189,130658,141889,114550.10629095923,
2025-09-29,141758,146975,140050,145744,121250.66587156196,
2025-10-06,146627,153388,143900,146466,125336.15481345782,
2025-10-13,148500,170415,148100,156604,131117.1111592273,
2025-10-20,159875,159875,143819,147470,131117.1111592273,
2025-10-27,142910,150000,139306,148287,131117.1111592273,
2025-11-03,148791,149747,144000,147728,131117.1111592273,
2025-11-10,149540,165818,149540,156018,131117.1111592273,
2025-11-17,155105,159066,150350,154151,131117.1111592273,
2025-11-24,153913,172099,152415,171637,131117.1111592273,
2025-12-01,177858,185234,175867,183408,142704.27826149517,
2025-12-08,181900,201615,180100,192851,149797.0263773955,
2025-12-15,194747,208603,194260,208439,158907.8579522358,
2025-12-22,209475,242000,209475,239787,177099.16742208676,
2025-12-29,247194,254174,222502,236316,184496.3562606143,
2026-01-05,244000,259692,236044,252725,191309.66584323999,
2026-01-12,262834,292960,260711,287762,213318.38812035733,
2026-01-19,293100,339927,293100,334699,243320.19557900017,
2026-01-27,339824,420048,265652,265652,243320.19557900017,
2026-02-02,267501,291390,225805,249892,243320.19557900017,
2026-02-09,259887,269373,234722,244360,243320.19557900017,
2026-02-16,238489,254773,226076,252944,243320.19557900017,
2026-02-23,263061,284030,253499,282644,243320.19557900017,
2026-03-02,282644,297799,257800,268285,243320.19557900017,
2026-03-09,267497,279463,254474,259435,243320.19557900017,
2026-03-16,255101,262899,214212,226772,,360952.6220471532
2026-03-23,217702,229300,199643,225635,,340628.66382009955
