time,open,high,low,close,Volume
2022-03-08,69958,73078,69853,71385,22291
2022-03-09,72900,73046,69320,69575,15699
2022-03-10,69504,70810,68932,70471,13351
2022-03-11,70038,70680,69240,70370,13191
2022-03-14,70000,70398,68420,68844,13144
2022-03-15,68500,68576,67607,68325,11771
2022-03-16,68144,68198,67117,67304,11460
2022-03-17,67699,69000,67699,68446,10915
2022-03-18,68412,68510,67653,67876,5310
2022-03-21,68120,68645,67908,68349,8583
2022-03-22,68682,69090,67150,67692,11892
2022-03-23,67614,68416,67455,68264,8445
2022-03-24,68263,69748,68102,69320,12674
2022-03-25,69663,69663,68576,68836,7766
2022-03-28,68511,68566,67820,68105,9591
2022-03-29,67890,67977,65299,66947,17504
2022-03-30,67248,67795,67082,67406,8450
2022-03-31,67187,67889,66550,67487,8160
2022-04-01,67374,67456,66522,66733,9531
2022-04-04,66735,67100,65959,66295,10854
2022-04-05,66257,67135,66022,66198,11318
2022-04-06,66178,66665,65855,66305,9899
2022-04-07,66350,66815,66152,66765,9470
2022-04-08,66770,67080,66371,66992,8646
2022-04-11,66980,68480,66908,67294,13889
2022-04-12,67890,68992,67583,68790,14047
2022-04-13,68846,69580,68772,69466,8227
2022-04-14,69229,69408,68510,69032,5884
2022-04-18,69499,70738,69499,69976,9836
2022-04-19,69998,70390,68500,68770,13805
2022-04-20,68617,68620,67973,68406,8493
2022-04-21,68217,68307,66874,67125,13104
2022-04-22,67000,67256,66103,66546,10491
2022-04-25,66000,66040,64619,65116,11884
2022-04-26,65500,65685,64855,64968,8923
2022-04-27,64950,65318,64508,64680,8063
2022-04-28,63966,64307,63556,63917,7355
2022-04-29,64944,65410,64078,64349,15324
2022-05-02,63720,63720,62027,62926,17034
2022-05-03,63162,63526,62501,63049,6368
2022-05-04,62926,63063,61914,62114,10753
2022-05-05,62348,64211,62155,62336,17931
2022-05-06,62086,63030,62085,62548,9477
