time,open,high,low,close,Volume
2019-07-07,287.61974876,311.45363205,283.46246344,306.45235147,176273.2273933
2019-07-08,306.62263277,315.78180765,302.33508443,313.3932494,236627.43365691
2019-07-09,313.46658824,319.0985735,300.84442752,308.09873547,305355.34128114
2019-07-10,308.35735764,315.43499267,279.04854022,288.83049844,411313.33591053
2019-07-11,288.74767407,289.20126865,261.03618824,268.50404633,319238.42129439
2019-07-12,268.54192953,280.06040601,265.6569636,275.48021993,210120.16139435
2019-07-13,275.6196459,276.260634,261.08322705,269.20834908,196185.69141959
2019-07-14,269.37665928,270.24458863,225.15183966,228.6327406,391197.88151335
2019-07-15,228.53772911,236.4685043,207.0623329,228.53908286,436885.38959566
2019-07-16,228.45876873,234.93080225,190.34357048,198.6935298,431375.21142448
2019-07-17,198.83241697,220.0906951,192.15659225,211.46741222,369099.07116404
2019-07-18,211.5056169,230.1386583,205.88493578,226.12170273,415290.1349594
2019-07-19,226.17992319,227.41639397,212.04547163,221.49911636,204841.63879873
2019-07-20,221.39079053,237.90863338,219.49601128,228.65656293,204736.07107678
2019-07-21,228.79825397,230.08649409,217.7594166,225.4945671,144055.59235898
2019-07-22,225.58368066,228.42419981,211.24803117,217.23186622,169115.45682594
2019-07-23,217.21731444,219.65182679,208.52353305,211.99024187,186409.79162217
2019-07-24,212.04258734,218.42864011,201.27116698,216.4335243,213865.88117969
2019-07-25,216.47743212,227.22434619,215.3768389,219.32718839,173209.35654002
2019-07-26,219.31530342,220.82617475,212.61697767,219.33015304,133312.13662771
2019-07-27,219.29442895,224.36506245,201.70296564,207.29033074,181766.62324321
2019-07-28,207.14029568,213.71480089,197.18792128,211.23970904,158213.66764365
2019-07-29,211.35254021,215.83422208,205.32699501,210.70816475,124971.38526238
2019-07-30,210.8137201,216.07285633,203.9129925,210.04034735,129579.94072766
2019-07-31,209.98184983,219.26630637,209.5960933,218.51395962,160737.66260994
2019-08-01,218.65569154,219.77231994,211.0276014,217.48838896,146615.70127818
2019-08-02,217.53824018,223.13106264,214.59256917,217.86980747,170713.66885486
2019-08-03,217.8799968,224.80790666,216.7092337,222.14571568,131719.8525122
2019-08-04,222.10664594,224.31489643,216.58962873,222.76491651,121567.34678595
2019-08-05,222.83892655,236.82729751,222.58502142,233.14885032,235035.21839192
2019-08-06,233.03057024,239.83870484,221.68225705,225.97986398,276141.40407339
2019-08-07,225.91541114,231.7985418,219.42526145,225.97829669,232091.4274262
2019-08-08,226.21429044,227.02136226,214.81214337,220.37578763,198655.09774748
2019-08-09,220.51140669,221.44546081,206.75630735,210.17463063,196414.27996063
2019-08-10,210.32427394,214.94990868,199.5571455,205.94178276,193551.68241137
2019-08-11,205.89699697,217.99728255,205.42755429,216.11147183,171845.54413371
2019-08-12,216.23598546,216.76318221,209.02049595,211.27190893,102057.26753756
2019-08-13,211.33231442,211.43536346,202.69725106,208.59154915,169983.89392702
2019-08-14,208.59803634,209.29751136,181.62862515,186.46951196,268638.35276444
2019-08-15,186.48512217,189.66423373,176.94096012,188.04388789,304093.63862108
2019-08-16,187.95042229,188.24937655,177.94933324,185.3449572,214758.95600244
2019-08-17,185.24958394,187.94066125,181.43672936,185.53303076,142762.97641668
2019-08-18,185.63558004,198.252239,183.03833194,194.64005031,145788.38276627
2019-08-19,194.61271595,203.9510208,192.98338209,202.36786488,162394.07504778
2019-08-20,202.3783598,202.96045879,194.4687789,196.59068702,130646.20932144
2019-08-21,196.70194184,197.21185501,179.99497969,187.19225671,185559.25927691
2019-08-22,187.22693994,195.22890538,182.44818625,190.85847638,188227.16208954
2019-08-23,190.84056508,196.76087634,188.59747368,194.17903513,157098.12770379
2019-08-24,194.19802066,194.37018233,186.34069565,190.91501797,154662.91647755
2019-08-25,190.93770839,193.9712337,182.42548129,186.48930322,130077.81560231
2019-08-26,186.68074395,194.47842676,185.22665571,188.38974803,177359.66244827
2019-08-27,188.35107379,190.12548885,184.03824687,187.09274646,145345.1762558
2019-08-28,187.12613942,188.9017451,165.28727502,172.90892444,183894.21571163
2019-08-29,172.92556154,173.40196073,163.56126325,168.95867798,170377.88147167
2019-08-30,168.9940209,170.7547366,165.57880377,168.44492241,123314.41993227
2019-08-31,168.37262167,175.02996434,165.51080325,171.77992902,133133.42244989
2019-09-01,171.75170439,173.54133284,167.90761525,171.50685127,84073.09101004
2019-09-02,171.47855663,182.37700984,170.56487798,178.76859168,146240.84910068
2019-09-03,178.76935533,183.39445768,174.59844368,178.88683985,170390.24631477
2019-09-04,178.92525227,180.43586171,173.63274615,175.0322797,172681.06619531
2019-09-05,175.04311206,175.94045645,169.59039296,173.98046437,128976.40590103
2019-09-06,173.99733502,179.2377984,164.64549576,169.41433154,181854.79345758
2019-09-07,169.38819065,181.19709216,168.50446956,178.06874426,149170.92641174
2019-09-08,178.13477237,184.664725,176.71212323,181.53368145,181495.92392426
2019-09-09,181.39536856,187.25239678,175.53783258,180.64690572,198563.7320772
2019-09-10,180.68894811,184.53139677,175.82406135,179.80757828,124487.77433456
2019-09-11,179.79694813,183.4234751,173.85205093,178.30271512,164260.76572891
2019-09-12,178.3592803,182.7651499,176.47133735,180.88024122,131853.26348794
2019-09-13,180.89577126,182.13630991,176.61106189,181.3283253,120980.14142441
2019-09-14,181.39336668,189.1585385,174.90476172,188.63082872,133856.39020974
2019-09-15,188.67188776,190.89300659,186.15664438,189.17097575,122161.99110961
2019-09-16,189.188133,200.9364847,188.2291769,197.5299339,232253.60317228
2019-09-17,197.47253194,215.24279486,195.9843321,207.891912,352077.44295046
2019-09-18,207.8426066,219.74935,207.68082044,210.21813544,312081.08070137
2019-09-19,210.32357341,225.257835,200.73282406,220.69212602,377654.84018814
2019-09-20,220.75275045,221.92558739,211.58792978,218.07547082,178940.49244781
