time,open,high,low,close,Volume
2022-06-23,21.407,21.501,20.9238,20.932,0
2022-06-24,20.922,21.2202,20.616,21.11,0
2022-06-27,21.11,21.5362,21.097,21.13,0
2022-06-28,21.145,21.359,20.8028,20.8188,0
2022-06-29,20.809,21.056,20.634,20.722,0
2022-06-30,20.724,20.8192,20.219,20.2838,0
2022-07-01,20.2838,20.2958,19.391,19.87,0
2022-07-05,19.939,20.199,19.104,19.205,0
2022-07-06,19.2194,19.3882,18.929,19.2006,0
2022-07-07,19.193,19.481,19.107,19.211,0
2022-07-08,19.211,19.446,19.027,19.291,0
2022-07-11,19.29,19.3676,19.073,19.1049,0
2022-07-12,19.088,19.198,18.754,18.913,0
2022-07-13,18.913,19.405,18.865,19.18,0
2022-07-14,19.2048,19.226,18.148,18.4107,0
2022-07-15,18.412,18.773,18.196,18.69,0
2022-07-18,18.69,19.016,18.646,18.6907,0
2022-07-19,18.6908,18.9052,18.59,18.7518,0
2022-07-20,18.7518,19.093,18.64,18.64,0
2022-07-21,18.659,18.882,18.249,18.8378,0
2022-07-22,18.8328,18.948,18.5118,18.563,0
2022-07-25,18.553,18.786,18.3248,18.4297,0
2022-07-26,18.423,18.722,18.395,18.61,0
2022-07-27,18.6178,19.1322,18.46,19.0827,0
2022-07-28,19.0827,20.023,19.061,19.9996,0
2022-07-29,19.985,20.362,19.858,20.32,0
2022-08-01,20.32,20.508,20.092,20.3538,0
2022-08-02,20.3558,20.5052,19.9387,19.9387,0
2022-08-03,19.97,20.1722,19.788,20.038,0
2022-08-04,20.0749,20.391,19.967,20.168,0
2022-08-05,20.1818,20.3162,19.557,19.886,0
2022-08-08,19.86,20.74,19.806,20.6547,0
2022-08-09,20.655,20.738,20.4188,20.513,0
2022-08-10,20.509,20.84,20.3528,20.5827,0
2022-08-11,20.5807,20.6312,20.25,20.3098,0
2022-08-12,20.289,20.8282,20.2468,20.786,0
2022-08-15,20.78,20.871,20.095,20.2487,0
2022-08-16,20.249,20.308,19.918,20.116,0
2022-08-17,20.134,20.272,19.703,19.762,0
2022-08-18,19.749,19.936,19.4868,19.515,0
2022-08-19,19.527,19.578,19.022,19.022,0
2022-08-22,19.02,19.152,18.723,18.971,0
2022-08-23,18.964,19.278,18.801,19.1259,0
2022-08-24,19.1258,19.226,18.961,19.1058,0
2022-08-25,19.096,19.3992,19.096,19.235,0
2022-08-26,19.2427,19.425,18.83,18.88,0
2022-08-29,18.88,18.908,18.52,18.74,0
2022-08-30,18.741,18.8422,18.352,18.399,0
2022-08-31,18.407,18.54,17.943,17.97,0
2022-09-01,17.941,17.998,17.563,17.76,0
2022-09-02,17.786,18.2852,17.7828,18.034,0
2022-09-06,18.146,18.583,17.949,17.988,0
2022-09-07,17.988,18.4722,17.8508,18.4238,0
2022-09-08,18.4442,18.736,18.329,18.521,0
2022-09-09,18.511,18.9444,18.511,18.819,0
2022-09-12,18.819,20.009,18.819,19.8078,0
2022-09-13,19.796,19.9412,19.33,19.33,0
2022-09-14,19.329,19.693,19.243,19.69,0
2022-09-15,19.6238,19.6598,19.119,19.1659,0
2022-09-16,19.159,19.618,18.787,19.56,0
2022-09-19,19.5762,19.652,19.226,19.552,0
2022-09-20,19.552,19.5772,19.07,19.2358,0
